backend_used,corr_dx_x,corr_dy_y,corr_norm_radius,delta_pitch_deg,delta_roll_deg,delta_yaw_deg,direction_consistency,edge_edge_chamfer,edge_edge_overlap_count,edge_edge_overlap_ratio,edge_query_edge_count,edge_render_edge_count,fallback_reason,good_matches,image_name,inlier_ratio,inliers,median_dx_px,median_dy_px,median_residual_norm_px,p90_residual_norm_px,query_image,query_keypoints,render_keypoints,render_path,render_time_sec,rendered_now,rotation_perturbation,scale,status,xml_photo_id
,0.8988157806781928,0.33982884286761106,0.9514251999921591,0.0,0.1,0.0,0.7267917990684509,9.748674392700195,8130,0.3837620958225159,26928,21185,,1731,0001,0.534950895436164,926,23.8955078125,36.71728515625,68.23370361328125,116.51231384277344,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p00_drp0p10_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8162817550344703,0.48827839779856314,0.9475952020092134,0.05,-0.05,0.0,0.6552990674972534,9.897135734558105,8197,0.3837007910873941,26928,21363,,1767,0001,0.5172608941709111,914,12.3720703125,29.88836669921875,66.38882446289062,124.07343292236328,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p05_drm0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8247020059218134,0.49247872185041514,0.9398558746305424,0.05,0.05,0.0,0.6407572627067566,9.977563858032227,8071,0.3889076278128463,26928,20753,,1756,0001,0.5279043280182233,927,22.12255859375,31.4146728515625,60.81781005859375,117.80717468261719,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p05_drp0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.8130417020894091,0.45211223586308386,0.9378933156038424,0.1,0.0,0.0,0.5744150876998901,10.007150650024414,8021,0.3825352918733308,26928,20968,,1740,0001,0.4867816091954023,847,-4.5263671875,28.9586181640625,53.09286117553711,111.14508819580078,data_caiwangcun/query/images/exif_test/0001.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/001_0001/render_photo13_dpp0p10_drp0p00_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,13
,0.6882128637299076,0.48306051217721035,0.9607008486904529,0.0,0.0,0.0,0.1069621592760086,10.087398529052734,7510,0.35755094267758525,24857,21004,,1660,0002,0.4807228915662651,798,1.11602783203125,4.99993896484375,50.268951416015625,69.32893371582031,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_dom_patch_alignment_batch/images/002_0002/gpu_pinhole_render.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
,0.6732725484125163,0.4863713583966834,0.9610972391734964,-0.05,0.0,0.0,0.28136780858039856,9.945167541503906,7124,0.3399017128679803,24857,20959,,1664,0002,0.46334134615384615,771,-9.763671875,-12.83660888671875,49.45825958251953,75.41531372070312,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/002_0002/render_photo17_dpm0p05_drp0p00_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
,0.6329874879101477,0.47841765588977814,0.9689390492457287,0.0,-0.05,0.0,0.05773324891924858,9.933706283569336,7444,0.3539032043358372,24857,21034,,1685,0002,0.456973293768546,770,1.8299560546875,1.874359130859375,47.61759948730469,63.31484603881836,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/002_0002/render_photo17_dpp0p00_drm0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
,0.6269278928578971,0.4667248773028655,0.9658474072011185,0.0,0.0,-0.05,0.1006641760468483,10.064306259155273,7370,0.35184035900128896,24857,20947,,1662,0002,0.4602888086642599,765,-1.8828125,3.2587890625,48.43324661254883,64.823974609375,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9001,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/002_0002/render_photo17_dpp0p00_drp0p00_dym0p05.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
,0.6964937189941285,0.5006373791630264,0.9589846784909816,0.0,0.0,0.05,0.12383170425891876,10.011192321777344,7324,0.34941081055293166,24857,20961,,1621,0002,0.4602097470697101,746,-0.75732421875,1.840972900390625,48.70265579223633,67.87235260009766,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/002_0002/render_photo17_dpp0p00_drp0p00_dyp0p05.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
,0.6377197362950259,0.4846376807020552,0.9383182881043944,0.0,0.05,0.0,0.1683950275182724,9.927844047546387,7470,0.3569380733944954,24857,20928,,1640,0002,0.46402439024390246,761,-7.209228515625,-4.42401123046875,47.37104415893555,65.97284698486328,data_caiwangcun/query/images/exif_test/0002.JPG,9000,9000,docs/experiments/dom_dsm_prepare/query_render_pose_residual_grid/renders/002_0002/render_photo17_dpp0p00_drp0p05_dyp0p00.png,0.0,False,R_perturbed = R_xml.T @ R_delta_camera_local_xyz,0.25,ok,17
