convention,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
R_xml,207,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140123_0207_V.JPG,81,1.252508974648022,0.9997814305505758,2.131902516821734,3.3776097586153466,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,208,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140124_0208_V.JPG,84,1.3890799223688413,1.2231392080644359,2.35560012267212,4.428215093549768,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,209,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140125_0209_V.JPG,48,1.0458087704046157,0.8881170095682462,2.0796213106776213,3.4180996617831094,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,210,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140128_0210_V.JPG,100,1.3128565518840363,0.9784089528920294,2.745864466735223,4.722357598387195,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,211,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140129_0211_V.JPG,94,1.4752378324167057,1.2703407127332258,2.9352305256127997,4.818563259370925,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,212,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140130_0212_V.JPG,52,1.3920428406146077,1.070588072566862,2.5090778945279597,4.170159245547701,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,213,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140133_0213_V.JPG,108,1.3831029008161153,1.1460452441362974,2.5827669923403835,5.063752812852733,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,214,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140134_0214_V.JPG,67,1.5040059610668948,1.3062546868027518,2.6926130202317275,4.274271385678672,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,215,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140135_0215_V.JPG,115,1.3877739418176067,1.11916029049625,2.581824060948697,4.909616886423042,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,216,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140136_0216_V.JPG,62,1.525882679132502,1.4001558028904393,2.7939212729246994,4.367537136495046,True,False,XML camera chain is basically correct for tie point reprojection.
R_xml,217,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140140_0217_V.JPG,90,1.1722749585399963,1.0403127408233661,2.120270751859906,3.865154713982205,True,False,XML camera chain is basically correct for tie point reprojection.
