convention,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
R_xml_transpose,32,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135311_0032_V.JPG,78,1559.276223437391,1601.963893824514,1777.090105867526,1863.2327945846496,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,33,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135315_0033_V.JPG,70,34.50973127068667,33.53831547219281,38.929794998925466,40.50797598832477,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,34,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135316_0034_V.JPG,78,1509.2269107035052,1542.6592389824523,1734.7436099908855,1810.9771180823625,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,35,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135316_0035_V.JPG,93,1533.4928637992643,1573.821670673323,1817.2906603529777,1871.610379500923,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,36,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135320_0036_V.JPG,79,22.754488383640552,22.39814454445111,25.797438830640033,27.556772665753904,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,37,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135321_0037_V.JPG,58,1497.7480910197594,1557.8226957554957,1738.0377876275852,1825.1757453950977,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,38,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135322_0038_V.JPG,66,1513.0085782030449,1513.3008669532346,1762.1235834477195,1833.508335832476,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,39,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135325_0039_V.JPG,80,4.107468261949065,3.9843225086903793,5.455622831226634,6.488802542598379,False,False,XML camera chain is plausible but not sub-pixel; inspect convention and distortion details.
R_xml_transpose,40,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135326_0040_V.JPG,38,1482.7957500959528,1547.1158627692748,1680.5763241557943,1762.1946049311475,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,41,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135327_0041_V.JPG,76,18.55293670933727,18.151037560612036,21.600977709924166,22.412345920824645,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,42,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135328_0042_V.JPG,74,1557.5212036023245,1566.2058973512637,1843.7336643393473,1884.6308664673422,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,43,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135331_0043_V.JPG,77,48.56131873087847,47.62091579080863,54.801695995409496,56.990806001403584,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,44,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135332_0044_V.JPG,60,1598.3816929331886,1611.426282957496,1887.4722102737262,1942.562163914537,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
R_xml_transpose,45,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031135336_0045_V.JPG,72,70.24395854366169,69.91657143022258,78.42720990109517,80.50551197210213,False,True,"XML convention, distortion, or coordinate parsing is still wrong."
