convention,photo_id,tiepoint_position_x,tiepoint_position_y,tiepoint_position_z,measurement_x,measurement_y,projected_x,projected_y,depth,error_px
R_xml,313,543046.950475937,3363302.997740004,20.094563553476632,5128.0,1491.0,5131.007906922343,1488.8149244415897,371.5612870839692,3.717803013802736
R_xml,1005,543046.950475937,3363302.997740004,20.094563553476632,5121.0,2704.0,5123.3751584244055,2703.6090078373513,431.93991076789604,2.4071253420371006
R_xml,301,543046.950475937,3363302.997740004,20.094563553476632,4437.0,1776.0,4438.197335739643,1774.430538742092,543.9484239610041,1.9740368571786926
R_xml,1003,543046.950475937,3363302.997740004,20.094563553476632,4666.0,1817.0,4668.432097316339,1816.0889531117234,542.797595716496,2.5971337641299637
R_xml,872,543046.950475937,3363302.997740004,20.094563553476632,1628.0,3080.0,1629.0960661675317,3079.829006802807,399.4446920242763,1.1093239910386925
R_xml,948,543046.950475937,3363302.997740004,20.094563553476632,3338.0,1559.0,3338.3637268541456,1558.2514961082347,478.87074336216574,0.8321990749901275
R_xml,490,543046.950475937,3363302.997740004,20.094563553476632,3204.0,1332.0,3204.3557142323125,1331.4823093691955,371.1761465920454,0.6281211700718556
R_xml,856,543046.950475937,3363302.997740004,20.094563553476632,4524.0,911.0,4527.007504116977,909.1402067998827,410.4623850609634,3.536087069181709
R_xml,1064,543046.950475937,3363302.997740004,20.094563553476632,5024.0,819.0,5026.462898042764,817.1323632290444,751.9484151662849,3.090943848936339
R_xml,1000,543046.950475937,3363302.997740004,20.094563553476632,4243.0,991.0,4243.860949742896,989.0963535803818,705.0528456859059,2.089283166714859
R_xml,432,543046.950475937,3363302.997740004,20.094563553476632,3164.0,1582.0,3164.443057860809,1581.4214551791988,370.9969160947845,0.7287073333653868
R_xml,620,543046.950475937,3363302.997740004,20.094563553476632,4507.0,1641.0,4507.5873106725285,1640.3183058658942,490.5644549796849,0.899800377050422
R_xml,496,543046.950475937,3363302.997740004,20.094563553476632,3130.0,2984.0,3129.8335649527085,2983.0033066200185,372.43352681127374,1.0104940963043
R_xml,946,543046.950475937,3363302.997740004,20.094563553476632,3435.0,1034.0,3434.729809842816,1033.1747874367966,423.37633745606246,0.8683193511075918
R_xml,542,543046.950475937,3363302.997740004,20.094563553476632,1208.0,3219.0,1210.187908361579,3217.5075135953375,388.0888930639944,2.6484823327275318
R_xml,937,543046.950475937,3363302.997740004,20.094563553476632,3459.0,2623.0,3458.579646468115,2622.542920498728,441.7701698989933,0.6209820949522886
R_xml,1062,543046.950475937,3363302.997740004,20.094563553476632,744.0,3152.0,746.0453057093207,3149.277585232843,793.1974370578063,3.4051163869996133
R_xml,383,543046.950475937,3363302.997740004,20.094563553476632,1083.0,3154.0,1083.657846147352,3152.0944257110773,372.65748963792515,2.015930287532099
R_xml,544,543046.950475937,3363302.997740004,20.094563553476632,1132.0,823.0,1132.253982722633,821.97311965315,370.60435538433273,1.0578234588734163
R_xml,1016,543046.950475937,3363302.997740004,20.094563553476632,4807.0,1666.0,4809.1559721579715,1664.8144188906142,491.740140248364,2.460450875933274
R_xml,611,543046.950475937,3363302.997740004,20.094563553476632,5045.0,3106.0,5047.4233129513905,3104.6860278976706,374.9491480384896,2.7566226339629543
R_xml,1059,543046.950475937,3363302.997740004,20.094563553476632,276.0,2533.0,279.28867199520573,2531.052984972984,625.3979264722161,3.8218099125252
R_xml,1061,543046.950475937,3363302.997740004,20.094563553476632,603.0,2981.0,605.8352210446324,2979.822062128983,736.6730646872852,3.0701817535615876
R_xml,389,543046.950475937,3363302.997740004,20.094563553476632,1281.0,1219.0,1281.585671340952,1219.7290722693801,439.99434034081423,0.9351776802253903
R_xml,1060,543046.950475937,3363302.997740004,20.094563553476632,449.0,2767.0,451.76627007378875,2765.5725122110694,681.1874146784689,3.1128719068868387
R_xml,303,543046.950475937,3363302.997740004,20.094563553476632,4595.0,2121.0,4596.64782594412,2120.2022328277303,496.1144764227348,1.8307820195933828
R_xml,380,543046.950475937,3363302.997740004,20.094563553476632,1081.0,2431.0,1082.9510014101672,2430.4372804690865,371.49006324541784,2.030531894097211
R_xml,605,543046.950475937,3363302.997740004,20.094563553476632,5125.0,1679.0,5128.04154889678,1677.9575764065255,373.3029505071395,3.215224197429568
R_xml,558,543046.950475937,3363302.997740004,20.094563553476632,1199.0,964.0,1199.141987656869,963.4539410652676,415.1948715570525,0.5642170281941715
R_xml,989,543046.950475937,3363302.997740004,20.094563553476632,681.0,435.0,681.554603809655,433.62098082969555,364.07551995261025,1.486364443113115
R_xml,555,543046.950475937,3363302.997740004,20.094563553476632,1034.0,322.0,1035.6919108090108,320.7803888416686,360.58815679025355,2.085668612980981
R_xml,1087,543046.950475937,3363302.997740004,20.094563553476632,4928.0,2979.0,4928.622610675495,2978.560622826045,771.3436266135387,0.7620343523968365
R_xml,556,543046.950475937,3363302.997740004,20.094563553476632,1084.0,3717.0,1086.1012917256019,3715.243670947569,373.9045081499352,2.7386344510531977
R_xml,597,543046.950475937,3363302.997740004,20.094563553476632,4874.0,2701.0,4875.194730297493,2700.3549773162467,432.8334814642405,1.3577314706171995
R_xml,478,542821.9971121972,3363478.8241914823,20.857568035010388,4274.0,1011.0,4275.476544317432,1009.1829973688696,370.87691849751417,2.341299144252073
R_xml,481,542821.9971121972,3363478.8241914823,20.857568035010388,4256.0,1720.0,4256.874017554963,1720.538623229098,370.9794191652913,1.0266555748191228
R_xml,480,542821.9971121972,3363478.8241914823,20.857568035010388,4261.0,1684.0,4261.133989539814,1682.8940877860387,371.07077265987454,1.1139995609372975
R_xml,484,542821.9971121972,3363478.8241914823,20.857568035010388,4246.0,2474.0,4246.4365062775705,2472.842318361465,370.7552877531343,1.2372406825511117
R_xml,1040,543193.5334055498,3362977.3831012617,12.429207420416503,2353.0,1294.0,2353.774065252992,1294.5005631175418,641.9929893007534,0.9218136745202995
R_xml,1000,543193.5334055498,3362977.3831012617,12.429207420416503,2427.0,929.0,2426.2046712838696,927.8397998429764,734.4342932272838,1.4066314979621324
R_xml,218,543193.5334055498,3362977.3831012617,12.429207420416503,4344.0,3260.0,4344.792686819128,3260.2431004210034,871.1081720691807,0.8291261712859486
R_xml,1085,543193.5334055498,3362977.3831012617,12.429207420416503,3530.0,2465.0,3529.693512191953,2465.7495561741202,634.5298098882798,0.8097957981141717
R_xml,523,543193.5334055498,3362977.3831012617,12.429207420416503,1590.0,1151.0,1590.8830262043186,1149.8513603614297,672.336571103888,1.4488299751207392
R_xml,482,543193.5334055498,3362977.3831012617,12.429207420416503,3230.0,1022.0,3229.787847135264,1021.3016635051746,711.2602054229125,0.7298511478518404
R_xml,635,543193.5334055498,3362977.3831012617,12.429207420416503,3945.0,2927.0,3945.5784527260803,2926.367085295888,752.9569356674027,0.8574313844214223
R_xml,552,543193.5334055498,3362977.3831012617,12.429207420416503,1339.0,2111.0,1339.0445701477752,2111.6807706959985,565.7364900487437,0.6822281426348294
R_xml,937,543193.5334055498,3362977.3831012617,12.429207420416503,674.0,2427.0,675.778182706141,2425.337266983689,470.2732947611044,2.4344639697374193
R_xml,485,543193.5334055498,3362977.3831012617,12.429207420416503,3254.0,1246.0,3253.8046073250866,1244.506341748851,658.1058680247089,1.5063841703349075
R_xml,558,543193.5334055498,3362977.3831012617,12.429207420416503,1522.0,2654.0,1523.8101830707212,2653.818225464939,674.9825520589444,1.8192868743335424
R_xml,253,543193.5334055498,3362977.3831012617,12.429207420416503,1071.0,1026.0,1072.5647428293967,1024.932841854677,712.5144163331412,1.8940028060373846
R_xml,220,543193.5334055498,3362977.3831012617,12.429207420416503,4247.0,3364.0,4248.40628527954,3362.663837752605,921.6626423056649,1.939837065016832
R_xml,555,543193.5334055498,3362977.3831012617,12.429207420416503,1437.0,2408.0,1437.8135867228978,2408.2415299597833,619.9556379988825,0.8486813755164092
R_xml,667,543193.5334055498,3362977.3831012617,12.429207420416503,778.0,3095.0,780.91259077686,3093.767815095369,812.8871693356218,3.162509236769284
R_xml,597,543193.5334055498,3362977.3831012617,12.429207420416503,4312.0,1132.0,4313.371339755432,1130.2402467823572,686.1464218808997,2.2309872504863337
R_xml,633,543193.5334055498,3362977.3831012617,12.429207420416503,4230.0,2491.0,4231.401554009974,2491.016850464036,638.5521038603144,1.4016553003542531
R_xml,324,543193.5334055498,3362977.3831012617,12.429207420416503,3807.0,2621.0,3807.277762660173,2621.221148962235,671.634028098352,0.3550478261923358
R_xml,991,543193.5334055498,3362977.3831012617,12.429207420416503,3741.0,1730.0,3740.5542543404995,1729.728603432412,505.86361005687405,0.5218671189700479
R_xml,709,542668.4195254099,3364034.8385553407,32.10864607824817,1332.0,1950.0,1333.1095262157385,1950.0521414363216,498.8770095145998,1.1107507158640972
R_xml,711,542668.4195254099,3364034.8385553407,32.10864607824817,1196.0,2385.0,1197.8720644383009,2384.506029110392,446.8560620960798,1.9361385541667713
R_xml,713,542668.4195254099,3364034.8385553407,32.10864607824817,1009.0,2929.0,1010.7532394356911,2928.0685392494142,394.1238420287009,1.9853129850842353
R_xml,89,541642.6289488683,3363777.041106169,26.114536594915137,1615.0,306.0,1614.8240885279556,304.2910470204347,915.1200261837492,1.7179828673074646
R_xml,136,541642.6289488683,3363777.041106169,26.114536594915137,4327.0,3166.0,4328.040343292738,3166.4767155066347,804.1825647099286,1.1443652568173144
R_xml,145,541642.6289488683,3363777.041106169,26.114536594915137,3994.0,3552.0,3994.974755562823,3552.2948186754193,967.5492992918206,1.018364600047522
R_xml,211,541642.6289488683,3363777.041106169,26.114536594915137,547.0,573.0,548.3816948033195,572.7320663538692,827.5858996206935,1.4074334684983
R_xml,148,541642.6289488683,3363777.041106169,26.114536594915137,3914.0,3658.0,3914.164545812491,3658.026531360344,1019.9050809972989,0.166671045745709
R_xml,266,541642.6289488683,3363777.041106169,26.114536594915137,4469.0,3749.0,4470.555950492968,3747.6529516014107,1101.3371412847316,2.0580382223634945
R_xml,254,541642.6289488683,3363777.041106169,26.114536594915137,4942.0,3348.0,4943.196212301238,3346.6981616423473,885.0243260040754,1.7679669055413298
R_xml,98,541642.6289488683,3363777.041106169,26.114536594915137,1378.0,709.0,1378.3900145212992,708.7376106756149,759.5349844326269,0.4700632769910473
R_xml,154,541642.6289488683,3363777.041106169,26.114536594915137,3754.0,3828.0,3755.3145904525886,3827.8177464654455,1129.705897889372,1.3271640474691788
R_xml,251,541642.6289488683,3363777.041106169,26.114536594915137,5085.0,3204.0,5087.138519436214,3202.522872916773,832.2508526891518,2.5990709492176007
R_xml,269,541642.6289488683,3363777.041106169,26.114536594915137,4349.0,3826.0,4349.5731867263785,3824.6150663180138,1158.785078507241,1.4988610098326138
R_xml,317,541642.6289488683,3363777.041106169,26.114536594915137,306.0,200.0,308.20191475913816,199.78890166431188,1014.279468674768,2.2120106495767073
R_xml,294,542991.8100457413,3362718.5414906726,12.336074118692522,2066.0,2779.0,2065.428911922692,2779.2127958386573,434.48097913154635,0.6094453716235056
R_xml,287,542991.8100457413,3362718.5414906726,12.336074118692522,2239.0,1813.0,2237.9950877756646,1813.1312584845607,520.3377088927912,1.0134482563939136
R_xml,293,542991.8100457413,3362718.5414906726,12.336074118692522,2102.0,2260.0,2102.2198368728946,2259.89007832916,488.31310644902356,0.24578654235798536
R_xml,296,542991.8100457413,3362718.5414906726,12.336074118692522,1957.0,1196.0,1956.8814551007044,1195.4115519583825,377.92239020355885,0.6002699316411834
R_xml,816,543011.7341591977,3363678.2638728474,18.172816672799968,2734.0,2150.0,2734.7158942263254,2149.6764189951186,566.1019974121118,0.7856266352448217
R_xml,780,543011.7341591977,3363678.2638728474,18.172816672799968,3294.0,1820.0,3293.945250979,1820.5298808197388,543.5000986845907,0.5327017349582203
R_xml,821,543011.7341591977,3363678.2638728474,18.172816672799968,2688.0,2861.0,2687.2015800049994,2861.582304781316,715.776041343285,0.988207137578052
R_xml,756,543011.7341591977,3363678.2638728474,18.172816672799968,1632.0,3181.0,1634.0618152991615,3180.2114938203895,810.8628219918393,2.207447467809897
R_xml,842,543011.7341591977,3363678.2638728474,18.172816672799968,2010.0,1202.0,2010.3818339503514,1201.529238161525,655.2611096261024,0.6061467431285412
R_xml,887,543011.7341591977,3363678.2638728474,18.172816672799968,3771.0,2897.0,3770.310057084294,2896.5918260389985,727.3739872073168,0.8016403241932252
R_xml,775,543011.7341591977,3363678.2638728474,18.172816672799968,3163.0,979.0,3163.761882939147,977.8980467261088,705.5517039301028,1.339689005255771
R_xml,778,543011.7341591977,3363678.2638728474,18.172816672799968,3249.0,1497.0,3248.530254205181,1496.510071042066,597.1330030018935,0.6787425841749145
R_xml,776,543011.7341591977,3363678.2638728474,18.172816672799968,3203.0,1220.0,3203.246992999572,1219.2053960016892,650.9299927883194,0.8321063970244208
R_xml,844,543011.7341591977,3363678.2638728474,18.172816672799968,1944.0,1466.0,1943.842397067945,1466.1349840797511,601.294698012533,0.20750755643728172
R_xml,818,543011.7341591977,3363678.2638728474,18.172816672799968,2719.0,2452.0,2718.4270841931893,2452.0417389180666,621.3424290355306,0.5744342076990975
R_xml,207,542334.915473348,3363348.0293239774,29.16538874981137,1448.0,145.0,1448.2330298896475,143.80832988766042,359.1413164004152,1.214240744709441
R_xml,12,542334.915473348,3363348.0293239774,29.16538874981137,975.0,2785.0,976.7968377434797,2783.952155457138,413.8846744171147,2.080049052882934
R_xml,140,542334.915473348,3363348.0293239774,29.16538874981137,2741.0,3507.0,2740.902300568047,3505.2888061037393,364.5101755449715,1.7139806678034493
R_xml,210,542334.915473348,3363348.0293239774,29.16538874981137,1420.0,881.0,1420.6366135625353,880.8967665660664,360.75635583884343,0.6449294301593398
R_xml,91,542334.915473348,3363348.0293239774,29.16538874981137,3582.0,441.0,3583.458574438184,439.94044937310946,360.3259868508316,1.8027997455811613
R_xml,836,542334.915473348,3363348.0293239774,29.16538874981137,1318.0,2444.0,1319.1642691103632,2444.1329131042066,448.55288961623944,1.1718312398190047
R_xml,133,542334.915473348,3363348.0293239774,29.16538874981137,2826.0,1928.0,2825.3325524868496,1928.920857690314,362.447215044522,1.1373060575857028
R_xml,122,542334.915473348,3363348.0293239774,29.16538874981137,2878.0,1625.0,2878.274703333317,1624.9307762937037,557.4085539735596,0.2832910920747936
R_xml,103,542334.915473348,3363348.0293239774,29.16538874981137,3403.0,508.0,3402.6160427003424,506.8934310289874,369.4973590204392,1.171289074297324
R_xml,105,542334.915473348,3363348.0293239774,29.16538874981137,3258.0,1087.0,3258.5599897459665,1085.3280277306094,418.98722167889474,1.7632582865816366
R_xml,761,542334.915473348,3363348.0293239774,29.16538874981137,1468.0,2126.0,1467.6196010374042,2126.226650127608,545.069854370379,0.442802045036734
R_xml,760,542334.915473348,3363348.0293239774,29.16538874981137,1389.0,1751.0,1388.7545945796637,1750.0797869227977,490.2775164274217,0.9523738382508289
R_xml,819,542334.915473348,3363348.0293239774,29.16538874981137,3245.0,3101.0,3244.8457761576956,3100.156727544517,387.8186128698337,0.8572592535002507
R_xml,100,542334.915473348,3363348.0293239774,29.16538874981137,3489.0,2709.0,3488.665244693985,2708.241874442926,363.6128109081228,0.8287433107988296
R_xml,702,542334.915473348,3363348.0293239774,29.16538874981137,4959.0,3045.0,4960.950789748628,3043.530347097976,389.9210931019362,2.4424291792763113
R_xml,767,542334.915473348,3363348.0293239774,29.16538874981137,2946.0,1332.0,2946.720799351388,1331.110087754697,610.7780188588514,1.145205444146049
R_xml,827,542334.915473348,3363348.0293239774,29.16538874981137,2998.0,1869.0,2997.682858751193,1868.007129324168,506.39746283058315,1.0422911064676998
R_xml,828,542334.915473348,3363348.0293239774,29.16538874981137,2957.0,2234.0,2956.6431168166378,2234.2881505074847,562.1530083161572,0.4586897879073254
R_xml,89,542334.915473348,3363348.0293239774,29.16538874981137,3506.0,2908.0,3506.446475394596,2907.389503624969,404.88927868985604,0.7563372937422145
R_xml,217,542334.915473348,3363348.0293239774,29.16538874981137,1365.0,2607.0,1366.2209261326334,2605.9222037145328,363.13197713474244,1.628590020328657
R_xml,29,542334.915473348,3363348.0293239774,29.16538874981137,931.0,1118.0,931.2633623159202,1118.1090432358912,416.0435544215524,0.2850440961333409
R_xml,208,542334.915473348,3363348.0293239774,29.16538874981137,1476.0,3269.0,1477.2101816862728,3267.502728597528,373.89961087815743,1.925191254512309
R_xml,130,542334.915473348,3363348.0293239774,29.16538874981137,2906.0,3697.0,2905.9415255860563,3696.2480045158163,345.33171503763924,0.7542655138071136
R_xml,32,542334.915473348,3363348.0293239774,29.16538874981137,1089.0,1619.0,1089.492006163518,1619.6994807671604,469.5251962391733,0.8551861835687917
R_xml,35,542334.915473348,3363348.0293239774,29.16538874981137,1215.0,2019.0,1215.621246023189,2019.4416480293996,522.9393628902571,0.7622332997192083
R_xml,83,542334.915473348,3363348.0293239774,29.16538874981137,3377.0,1930.0,3378.2240957312683,1929.5052743247159,511.0408081477467,1.3202893065895491
R_xml,222,542334.915473348,3363348.0293239774,29.16538874981137,1454.0,996.0,1454.8337429101557,995.9008762161172,409.5048393136216,0.8396146525437382
R_xml,892,542334.915473348,3363348.0293239774,29.16538874981137,4713.0,1525.0,4714.763959750229,1523.7074316242722,461.49641526694865,2.18684407454229
R_xml,254,542334.915473348,3363348.0293239774,29.16538874981137,4783.0,471.0,4786.279409574867,469.6035095492241,361.89141585566784,3.5643670881148517
R_xml,817,542334.915473348,3363348.0293239774,29.16538874981137,3188.0,2505.0,3188.047894964252,2505.0795853212594,441.4992000299024,0.0928856875985925
R_xml,205,542334.915473348,3363348.0293239774,29.16538874981137,1606.0,2655.0,1607.2314895728566,2654.8910489741484,425.9589829256058,1.2362996781074957
R_xml,215,542334.915473348,3363348.0293239774,29.16538874981137,1385.0,1920.0,1386.2661221066278,1919.6613438605586,362.3240278013666,1.3106308289037445
R_xml,777,542334.915473348,3363348.0293239774,29.16538874981137,3029.0,980.0,3029.970356030049,978.8031479474032,407.0359817913995,1.5407938411279223
R_xml,779,542334.915473348,3363348.0293239774,29.16538874981137,2980.0,1528.0,2980.7434921122986,1526.8484534182417,461.8897871178362,1.370707864940404
R_xml,92,542334.915473348,3363348.0293239774,29.16538874981137,3596.0,3576.0,3596.8857488048225,3574.8026283602185,352.4189062756425,1.4893789944126126
R_xml,199,542334.915473348,3363348.0293239774,29.16538874981137,1835.0,1769.0,1835.0017545201645,1768.3485833436557,530.8493016083899,0.6514190191449517
R_xml,825,542334.915473348,3363348.0293239774,29.16538874981137,3147.0,812.0,3147.296449518545,810.2832658763002,393.813500643046,1.7421418910412863
R_xml,131,542334.915473348,3363348.0293239774,29.16538874981137,2860.0,1223.0,2859.038683086229,1223.044004044895,361.6015283249147,0.9623235239094
R_xml,220,542334.915473348,3363348.0293239774,29.16538874981137,1344.0,417.0,1345.0210635025371,416.12686832667987,360.484929809457,1.3434766820336623
R_xml,244,542334.915473348,3363348.0293239774,29.16538874981137,4888.0,956.0,4890.0856580885975,953.6244169995467,363.1966159717213,3.161228282578576
R_xml,213,542334.915473348,3363348.0293239774,29.16538874981137,1390.0,1645.0,1391.062354640173,1645.4535288246273,361.8602754061911,1.1551128846415317
R_xml,752,542334.915473348,3363348.0293239774,29.16538874981137,1353.0,2924.0,1353.5378719460164,2923.894221985167,401.8167156125775,0.5481744418827404
R_xml,246,542334.915473348,3363348.0293239774,29.16538874981137,4887.0,1631.0,4890.131997839939,1630.2542110415354,363.77320295798694,3.2195669957230013
R_xml,824,542334.915473348,3363348.0293239774,29.16538874981137,3240.0,61.0,3241.0034285386414,58.07978932592414,337.2755261243494,3.087798441146477
R_xml,838,542334.915473348,3363348.0293239774,29.16538874981137,976.0,3730.0,978.6287247420219,3726.745604943897,340.57659971555205,4.183453232737959
R_xml,196,542334.915473348,3363348.0293239774,29.16538874981137,1914.0,1441.0,1914.0308051803258,1440.4376186461802,582.9601049416209,0.5632244190898235
R_xml,843,542334.915473348,3363348.0293239774,29.16538874981137,1128.0,960.0,1128.7152754501194,959.6788324201784,402.4483608977905,0.784071159954228
R_xml,815,542334.915473348,3363348.0293239774,29.16538874981137,3149.0,2035.0,3149.130519033772,2034.5682311565165,494.4447594734653,0.451064909275678
R_xml,263,542334.915473348,3363348.0293239774,29.16538874981137,4131.0,2001.0,4131.384937260503,2001.4148995474538,525.2930058885859,0.5659667207537527
R_xml,762,542334.915473348,3363348.0293239774,29.16538874981137,1555.0,2439.0,1554.8921038537242,2439.381890929404,601.4136119223222,0.39684034616242014
R_xml,252,542334.915473348,3363348.0293239774,29.16538874981137,4806.0,3127.0,4807.528494154023,3126.716685367948,364.4914597868767,1.554529369171767
R_xml,260,542334.915473348,3363348.0293239774,29.16538874981137,4327.0,1584.0,4327.869089339112,1583.726598641737,468.8175760910865,0.9110788012343044
R_xml,750,542334.915473348,3363348.0293239774,29.16538874981137,1507.0,2377.0,1506.688464019944,2377.3235209812833,454.56322395057026,0.44913304509912916
R_xml,813,542334.915473348,3363348.0293239774,29.16538874981137,3105.0,1655.0,3105.288635061681,1654.206824056393,547.8259612862591,0.8440605880789929
R_xml,837,542334.915473348,3363348.0293239774,29.16538874981137,1160.0,3019.0,1161.1969235816944,3018.012861776848,394.397149335704,1.5514728267115012
R_xml,674,543407.8497097817,3364006.327469824,21.864959612824237,4888.0,1223.0,4890.582800236571,1221.6845434795086,439.5395264496303,2.8984966653995765
R_xml,677,543407.8497097817,3364006.327469824,21.864959612824237,4273.0,2383.0,4273.289197565301,2382.6707240614187,608.1541405122109,0.43824408211024
R_xml,673,543407.8497097817,3364006.327469824,21.864959612824237,5073.0,864.0,5076.2906491460435,861.6183397073705,402.1008732024794,4.0621026023286
R_xml,7,541873.5211133931,3363315.428120957,25.235092038552636,4772.0,291.0,4775.906928774239,288.0996533811126,366.49108113804215,4.865809589026811
R_xml,5,541873.5211133931,3363315.428120957,25.235092038552636,4290.0,2106.0,4290.194292624066,2105.9302468308324,497.71035048591654,0.20643431976173263
R_xml,15,541873.5211133931,3363315.428120957,25.235092038552636,4792.0,2917.0,4793.222712953138,2916.8804531846795,368.5830994092223,1.228543205111526
R_xml,17,541873.5211133931,3363315.428120957,25.235092038552636,4751.0,3562.0,4752.368111955397,3560.8950100767825,368.64395682746994,1.7586168010432568
R_xml,18,541873.5211133931,3363315.428120957,25.235092038552636,4745.0,3622.0,4746.454827725091,3620.8383834307797,368.6768732523377,1.8616865374115505
R_xml,283,543070.7341047474,3362575.1583351297,8.741556972026615,2339.0,1476.0,2339.4977526466923,1476.654013980522,382.0994210580232,0.8218831936519007
R_xml,178,543070.7341047474,3362575.1583351297,8.741556972026615,4002.0,3781.0,4002.12492576741,3779.855318308565,356.80613323107934,1.1514784505448936
R_xml,287,543070.7341047474,3362575.1583351297,8.741556972026615,2228.0,718.0,2227.411291636641,717.1532063541549,406.1823232555547,1.0313277925723838
R_xml,402,543070.7341047474,3362575.1583351297,8.741556972026615,4203.0,508.0,4205.214674988278,506.2496042650607,388.1948948633797,2.822883372120854
R_xml,403,543070.7341047474,3362575.1583351297,8.741556972026615,4016.0,1120.0,4015.945903013966,1119.3346852615978,443.8310627031577,0.6675104381454939
R_xml,291,543070.7341047474,3362575.1583351297,8.741556972026615,2094.0,2312.0,2093.853876923629,2312.283023425565,485.8579915641264,0.31851877945674073
R_xml,177,543070.7341047474,3362575.1583351297,8.741556972026615,3848.0,3091.0,3848.979527373942,3089.7247691842044,410.49013373563184,1.608007310262029
R_xml,290,543070.7341047474,3362575.1583351297,8.741556972026615,2186.0,1956.0,2185.113945773424,1956.3438536699198,534.6448305659995,0.9504353943065698
R_xml,394,543070.7341047474,3362575.1583351297,8.741556972026615,4328.0,152.0,4330.823844455564,148.6922148198105,382.1465209109182,4.349199961774444
R_xml,292,543070.7341047474,3362575.1583351297,8.741556972026615,2005.0,2833.0,2004.2823724314921,2832.590149726808,431.61752763281504,0.8264179169876554
R_xml,1073,543070.7341047474,3362575.1583351297,8.741556972026615,1711.0,2212.0,1711.3069499314088,2211.447458586806,501.09273652555106,0.632076161301936
R_xml,477,543082.536207843,3363564.9511958035,13.003987640463436,1797.0,2948.0,1798.3937334259385,2947.4483947720064,420.1943725864431,1.4989200079151133
R_xml,444,543082.536207843,3363564.9511958035,13.003987640463436,4630.0,2547.0,4631.397916462244,2546.6675967090614,378.7886393507747,1.4368933096232939
R_xml,479,543082.536207843,3363564.9511958035,13.003987640463436,1677.0,3538.0,1678.0790072776535,3535.525639136159,371.76482474192557,2.69939222599034
R_xml,478,543082.536207843,3363564.9511958035,13.003987640463436,1689.0,412.0,1689.3029126424972,410.102469605255,377.04275506794005,1.9215560538182852
R_xml,697,541788.7303410604,3363407.7264259406,20.821623273171554,2059.0,3639.0,2059.9595427411527,3637.479276258784,357.20888032079665,1.7981443126726167
R_xml,9,541788.7303410604,3363407.7264259406,20.821623273171554,5050.0,2101.0,5051.972834099732,2100.4880485891313,371.95027842272503,2.038177772461144
R_xml,11,541788.7303410604,3363407.7264259406,20.821623273171554,5023.0,2757.0,5025.087104675854,2756.7374500141705,372.57783904985706,2.10355376043262
R_xml,7,541788.7303410604,3363407.7264259406,20.821623273171554,5047.0,1443.0,5048.906362198151,1441.8279503138292,371.69828424565407,2.23783763874715
R_xml,13,541788.7303410604,3363407.7264259406,20.821623273171554,4980.0,3378.0,4981.243438008507,3377.798571438668,373.3194215645685,1.2596473896769174
R_xml,696,541788.7303410604,3363407.7264259406,20.821623273171554,2167.0,3016.0,2167.634750834116,3015.3663772338023,406.373100144122,0.8968759285737117
R_xml,695,541788.7303410604,3363407.7264259406,20.821623273171554,2166.0,597.0,2166.285389036245,596.3932027572052,378.5144072650248,0.6705593157000221
R_xml,765,541788.7303410604,3363407.7264259406,20.821623273171554,360.0,2939.0,363.3369104035655,2938.0550904447273,409.47131785760837,3.4681154982309224
R_xml,764,541788.7303410604,3363407.7264259406,20.821623273171554,4000.0,918.0,4000.6344898187826,917.6894070951148,411.1941392035038,0.7064313715456393
R_xml,158,542806.3353610602,3362894.8562000454,18.712130382015005,987.0,1693.0,988.4232836502595,1692.4404817486336,371.86166054123316,1.5293125981002103
R_xml,953,542806.3353610602,3362894.8562000454,18.712130382015005,1172.0,150.0,1173.1155962405148,148.20911271318687,349.83455574809824,2.109936550211813
R_xml,307,542806.3353610602,3362894.8562000454,18.712130382015005,1186.0,2215.0,1186.894580676579,2213.5646688340257,372.6730918045199,1.691286534838341
R_xml,153,542806.3353610602,3362894.8562000454,18.712130382015005,1101.0,3346.0,1102.9652549072775,3344.286469110092,377.9956876309311,2.607377027061242
R_xml,270,542806.3353610602,3362894.8562000454,18.712130382015005,3052.0,1361.0,3052.574859770383,1360.2849075252213,372.6657932494467,0.917508039795619
R_xml,277,542806.3353610602,3362894.8562000454,18.712130382015005,2942.0,3466.0,2942.8260480191693,3464.8530932226195,374.64808102704086,1.4134180153001323
R_xml,1005,542806.3353610602,3362894.8562000454,18.712130382015005,3012.0,927.0,3012.0334328712843,926.5416868557045,719.4784154359205,0.4595309512060682
R_xml,312,542806.3353610602,3362894.8562000454,18.712130382015005,1132.0,229.0,1132.0531583386824,228.20739525306726,355.4664427806342,0.7943853560028522
R_xml,267,542806.3353610602,3362894.8562000454,18.712130382015005,3091.0,619.0,3090.802919868945,618.3233073481035,371.9079837104601,0.7048074369551628
R_xml,155,542806.3353610602,3362894.8562000454,18.712130382015005,1029.0,957.0,1029.4593345890903,956.2828783301965,370.6918981887119,0.8516171405253448
R_xml,150,542806.3353610602,3362894.8562000454,18.712130382015005,1297.0,2740.0,1297.760183062795,2739.3036794353297,430.76767706307857,1.030893116546584
R_xml,192,542806.3353610602,3362894.8562000454,18.712130382015005,3263.0,2569.0,3263.803858216409,2569.152565609593,373.8621942619475,0.8182079792563246
