dom_col,dom_patch_rel,dom_row,dsm_height,index,manual_label,manual_label_choices,manual_note,measurement_x,measurement_y,patch_mean_absdiff_rgb,photo_id,projected_x,projected_y,projection_depth,query_image,query_patch_rel,reprojection_error_px,tiepoint_index,tiepoint_raster_x,tiepoint_raster_y,tiepoint_xml_x,tiepoint_xml_y,tiepoint_xml_z
3212,patches/0000/dom_0028.png,5071,15.659993171691895,28,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1522.0,1786.0,17.99178695678711,7,1522.9553518196788,1785.7883609693704,375.80244718347984,0000.jpg,patches/0000/query_0028.png,0.9785132490923911,1097,253833.6462427145,3364979.666405947,542090.9201872988,3363620.8883485566,14.763717262838554
568,patches/0000/dom_0029.png,4904,27.437219619750977,29,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,4556.0,3632.0,43.11241149902344,7,4557.081025549543,3631.381844180872,369.8659559442014,0000.jpg,patches/0000/query_0029.png,1.2452842468631333,1839,253463.28496822948,3365002.976944698,541720.1925467162,3363634.3725406746,23.541341339180462
3370,patches/0000/dom_0030.png,4273,29.241342544555664,30,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,786.0,2664.0,29.834304809570312,7,787.4562650250004,2663.714159811381,360.75713324582324,0000.jpg,patches/0000/query_0030.png,1.4840527067693445,1860,253855.7869273171,3365091.3637406393,542110.0870877731,3363733.0966007807,29.845003660704265
2359,patches/0000/dom_0031.png,5100,25.392494201660156,31,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2575.0,2312.0,24.795124053955078,7,2574.5764164821803,2311.8199256618514,366.304287174238,0000.jpg,patches/0000/query_0031.png,0.460271402357529,2459,253714.1330037802,3364975.5468774354,541971.5969952977,3363613.605818142,25.157783509917863
2729,patches/0000/dom_0032.png,5658,23.714244842529297,32,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2483.0,1369.0,36.83438491821289,7,2483.450780696545,1369.6553875610175,368.86349485572345,0000.jpg,patches/0000/query_0032.png,0.7954471016440454,2585,253765.93005742296,3364897.3748560245,542025.4296428269,3363536.8587853876,22.065148373320824
1975,patches/0000/dom_0033.png,5081,24.821252822875977,33,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,3040.0,2587.0,21.790557861328125,7,3040.5998684081196,2587.8383973300024,367.6497646086378,0000.jpg,patches/0000/query_0033.png,1.0308987292722465,2612,253660.38603006958,3364978.2977045276,541917.8135809911,3363614.931076276,24.223398203961835
3685,patches/0000/dom_0034.png,5503,14.852160453796387,34,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1245.0,969.0,16.03369140625,7,1245.4697100938074,969.183403154028,375.0408838772919,0000.jpg,patches/0000/query_0034.png,0.5042462584214156,2813,253899.80861677937,3364919.0973698813,542158.6422105231,3363562.112850573,14.915365561490319
1014,patches/0000/dom_0035.png,5949,28.847742080688477,35,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,4763.0,2137.0,30.697032928466797,7,4764.66063938787,2136.863641937311,363.500469878887,0000.jpg,patches/0000/query_0035.png,1.6662282850215573,2992,253525.80734940286,3364856.692892237,541786.5473355406,3363489.843961681,29.168945723738148
2954,patches/0000/dom_0036.png,6485,22.60224151611328,36,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,2747.0,228.0,50.35791015625,7,2747.4535992685023,226.3880076526466,368.0852895281108,0000.jpg,patches/0000/query_0036.png,1.674595958526055,3312,253797.45419756748,3364781.632647726,542059.9982270345,3363422.0299518,22.39499850929991
3456,patches/0000/dom_0037.png,5210,14.561426162719727,37,unlabeled,unlabeled|same_object|similar_but_texture_changed|geometry_or_scale_mismatch|not_same_object|uncertain,,1325.0,1464.0,15.973899841308594,7,1325.7788126199455,1462.926963679443,376.02360418770485,0000.jpg,patches/0000/query_0037.png,1.3258793467812426,3477,253867.76281816795,3364960.1262326464,542125.5312802206,3363602.2651096852,14.249270562644426
