image,candidate,rotation_convention,axis_transform_key,axis_transform,principal_point_mode,distortion_enabled,sampling_mode,ray_step_m,render_scale,edge_chamfer,edge_overlap_ratio,valid_depth_ratio,query_edge_count,render_edge_count,edge_overlap_count,render_time_sec
0000.jpg,screen_215_R_xml_transpose_ppp_flip_y_dist_bilinear_step1p0_scale0p25,R_xml_transpose,ppp,"[1.0, 1.0, 1.0]",flip_y,True,bilinear,1.0,0.25,9.3324613571167,0.3603279344131174,0.9884019670925637,21217,15003,5406,8.837918181001442
0000.jpg,screen_216_R_xml_transpose_ppm_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.0894237339998654
0000.jpg,screen_217_R_xml_transpose_ppm_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.458611087000463
0000.jpg,screen_218_R_xml_transpose_ppm_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.314121895000426
0000.jpg,screen_219_R_xml_transpose_ppm_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,10.569635493000533
0000.jpg,screen_220_R_xml_transpose_ppm_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,8.289462829998229
0000.jpg,screen_221_R_xml_transpose_ppm_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,21.855702024000493
0000.jpg,screen_222_R_xml_transpose_ppm_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.2815473669979838
0000.jpg,screen_223_R_xml_transpose_ppm_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.8722553010011325
0000.jpg,screen_224_R_xml_transpose_ppm_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,5.495681445998343
0000.jpg,screen_225_R_xml_transpose_ppm_xml_dist_bilinear_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,12.497682678000274
0000.jpg,screen_226_R_xml_transpose_ppm_xml_dist_nearest_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.119409457001893
0000.jpg,screen_227_R_xml_transpose_ppm_xml_dist_bilinear_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",xml,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.68572677499833
0000.jpg,screen_228_R_xml_transpose_ppm_flip_y_nodist_nearest_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.2374896779983828
0000.jpg,screen_229_R_xml_transpose_ppm_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.9892260470005567
0000.jpg,screen_230_R_xml_transpose_ppm_flip_y_nodist_nearest_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.874323395000829
0000.jpg,screen_231_R_xml_transpose_ppm_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.659876432000601
0000.jpg,screen_232_R_xml_transpose_ppm_flip_y_nodist_nearest_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.17516233599963
0000.jpg,screen_233_R_xml_transpose_ppm_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.54662847900181
0000.jpg,screen_234_R_xml_transpose_ppm_flip_y_dist_nearest_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.2980894339998486
0000.jpg,screen_235_R_xml_transpose_ppm_flip_y_dist_bilinear_step10p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,4.1431485949979105
0000.jpg,screen_236_R_xml_transpose_ppm_flip_y_dist_nearest_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.681065197000862
0000.jpg,screen_237_R_xml_transpose_ppm_flip_y_dist_bilinear_step2p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.504454600999452
0000.jpg,screen_238_R_xml_transpose_ppm_flip_y_dist_nearest_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,8.42033887100115
0000.jpg,screen_239_R_xml_transpose_ppm_flip_y_dist_bilinear_step1p0_scale0p25,R_xml_transpose,ppm,"[1.0, 1.0, -1.0]",flip_y,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.31947309500174
0000.jpg,screen_240_R_xml_transpose_pmp_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,nearest,10.0,0.25,39.708656311035156,0.1095186758830617,0.9953289211630971,21217,15769,1727,0.789605867001228
0000.jpg,screen_241_R_xml_transpose_pmp_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,bilinear,10.0,0.25,36.91278076171875,0.10644728005372733,0.9953289211630971,21217,14890,1585,2.2694733909993374
0000.jpg,screen_242_R_xml_transpose_pmp_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,nearest,2.0,0.25,35.16119384765625,0.10035523978685613,0.9967812605325245,21217,14638,1469,2.146690639001463
0000.jpg,screen_243_R_xml_transpose_pmp_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,bilinear,2.0,0.25,36.866371154785156,0.11486833418909997,0.9967850905414101,21217,13633,1566,5.129560199999105
0000.jpg,screen_244_R_xml_transpose_pmp_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,nearest,1.0,0.25,35.050254821777344,0.10353152158918472,0.996852498697797,21217,14498,1501,3.69492952300061
0000.jpg,screen_245_R_xml_transpose_pmp_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,False,bilinear,1.0,0.25,34.82283020019531,0.11540370029063586,0.9968547967031284,21217,14107,1628,9.315462906997709
0000.jpg,screen_246_R_xml_transpose_pmp_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,nearest,10.0,0.25,36.8505859375,0.09254093389933293,0.9860610656616723,21217,16490,1526,1.1764031089987839
0000.jpg,screen_247_R_xml_transpose_pmp_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,bilinear,10.0,0.25,39.9500732421875,0.09220622740820597,0.9860511076385697,21217,15769,1454,4.120617155000218
0000.jpg,screen_248_R_xml_transpose_pmp_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,nearest,2.0,0.25,37.05919647216797,0.10319795958406906,0.9882395747158134,21217,15291,1578,4.863502755997615
0000.jpg,screen_249_R_xml_transpose_pmp_xml_dist_bilinear_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,bilinear,2.0,0.25,39.16193771362305,0.10813384113166485,0.9882342127033735,21217,14704,1590,6.323330570001417
0000.jpg,screen_250_R_xml_transpose_pmp_xml_dist_nearest_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,nearest,1.0,0.25,35.59025573730469,0.11077158135981666,0.9883897110641297,21217,15708,1740,4.180816405998485
0000.jpg,screen_251_R_xml_transpose_pmp_xml_dist_bilinear_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",xml,True,bilinear,1.0,0.25,37.9542236328125,0.11777055397534877,0.9883843490516898,21217,14766,1739,9.988367660000222
0000.jpg,screen_252_R_xml_transpose_pmp_flip_y_nodist_nearest_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,nearest,10.0,0.25,36.31028366088867,0.11708983116380976,0.9947636118515795,21217,15518,1817,0.7875037669982703
0000.jpg,screen_253_R_xml_transpose_pmp_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,bilinear,10.0,0.25,38.03842544555664,0.11705006765899864,0.9947636118515795,21217,14780,1730,2.0786169589991914
0000.jpg,screen_254_R_xml_transpose_pmp_flip_y_nodist_nearest_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,nearest,2.0,0.25,37.533721923828125,0.10723123453395655,0.9962764653613997,21217,14548,1560,2.0753832560003502
0000.jpg,screen_255_R_xml_transpose_pmp_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,bilinear,2.0,0.25,37.62489318847656,0.11192963993084266,0.9962802953702853,21217,13303,1489,5.167432485999598
0000.jpg,screen_256_R_xml_transpose_pmp_flip_y_nodist_nearest_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,nearest,1.0,0.25,35.27680206298828,0.11314067611777535,0.9963637895639917,21217,14672,1660,3.6730484409999917
0000.jpg,screen_257_R_xml_transpose_pmp_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,False,bilinear,1.0,0.25,36.66044616699219,0.11074368018812464,0.9963668535711003,21217,13608,1507,9.257107019002433
0000.jpg,screen_258_R_xml_transpose_pmp_flip_y_dist_nearest_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,nearest,10.0,0.25,37.33000183105469,0.110231425091352,0.9851839936268653,21217,16420,1810,0.8865314829999988
0000.jpg,screen_259_R_xml_transpose_pmp_flip_y_dist_bilinear_step10p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,bilinear,10.0,0.25,38.116119384765625,0.10945835686939057,0.9851778656126482,21217,15933,1744,1.8827857920005044
0000.jpg,screen_260_R_xml_transpose_pmp_flip_y_dist_nearest_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,nearest,2.0,0.25,35.68220520019531,0.11486925978925458,0.9874184208107363,21217,15374,1766,2.345173636000254
0000.jpg,screen_261_R_xml_transpose_pmp_flip_y_dist_bilinear_step2p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,bilinear,2.0,0.25,36.58806610107422,0.1116716191002695,0.987416888807182,21217,14471,1616,5.5754623180000635
0000.jpg,screen_262_R_xml_transpose_pmp_flip_y_dist_nearest_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,nearest,1.0,0.25,35.29767608642578,0.11566524966689931,0.9875831111928179,21217,15761,1823,4.086062531001517
0000.jpg,screen_263_R_xml_transpose_pmp_flip_y_dist_bilinear_step1p0_scale0p25,R_xml_transpose,pmp,"[1.0, -1.0, 1.0]",flip_y,True,bilinear,1.0,0.25,37.72316360473633,0.11016949152542373,0.9875800471857095,21217,14632,1612,10.42550556200149
0000.jpg,screen_264_R_xml_transpose_pmm_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.1012510059990746
0000.jpg,screen_265_R_xml_transpose_pmm_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.6068404899997404
0000.jpg,screen_266_R_xml_transpose_pmm_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.885812623000675
0000.jpg,screen_267_R_xml_transpose_pmm_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.87050745599845
0000.jpg,screen_268_R_xml_transpose_pmm_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.249306080000679
0000.jpg,screen_269_R_xml_transpose_pmm_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,26.917779821000295
0000.jpg,screen_270_R_xml_transpose_pmm_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.3802682790010294
0000.jpg,screen_271_R_xml_transpose_pmm_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,3.157170449001569
0000.jpg,screen_272_R_xml_transpose_pmm_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.964628616002301
0000.jpg,screen_273_R_xml_transpose_pmm_xml_dist_bilinear_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,12.485695031999057
0000.jpg,screen_274_R_xml_transpose_pmm_xml_dist_nearest_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.172754947001522
0000.jpg,screen_275_R_xml_transpose_pmm_xml_dist_bilinear_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",xml,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,23.303500239999266
0000.jpg,screen_276_R_xml_transpose_pmm_flip_y_nodist_nearest_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.051029076003033
0000.jpg,screen_277_R_xml_transpose_pmm_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.5019533730010153
0000.jpg,screen_278_R_xml_transpose_pmm_flip_y_nodist_nearest_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.5139349669989315
0000.jpg,screen_279_R_xml_transpose_pmm_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,12.902460043998872
0000.jpg,screen_280_R_xml_transpose_pmm_flip_y_nodist_nearest_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,13.100766494000709
0000.jpg,screen_281_R_xml_transpose_pmm_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.31331459300054
0000.jpg,screen_282_R_xml_transpose_pmm_flip_y_dist_nearest_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.1718037649989128
0000.jpg,screen_283_R_xml_transpose_pmm_flip_y_dist_bilinear_step10p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.505133709000802
0000.jpg,screen_284_R_xml_transpose_pmm_flip_y_dist_nearest_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.6143676829997275
0000.jpg,screen_285_R_xml_transpose_pmm_flip_y_dist_bilinear_step2p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.049197609001567
0000.jpg,screen_286_R_xml_transpose_pmm_flip_y_dist_nearest_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,8.326975850999588
0000.jpg,screen_287_R_xml_transpose_pmm_flip_y_dist_bilinear_step1p0_scale0p25,R_xml_transpose,pmm,"[1.0, -1.0, -1.0]",flip_y,True,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.566591036000318
0000.jpg,screen_288_R_xml_transpose_mpp_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,nearest,10.0,0.25,42.27128219604492,0.07632954980232114,0.9940864662806018,21217,15682,1197,0.8583457950007869
0000.jpg,screen_289_R_xml_transpose_mpp_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,bilinear,10.0,0.25,42.876708984375,0.08048442906574395,0.9940864662806018,21217,14450,1163,1.8677690810000058
0000.jpg,screen_290_R_xml_transpose_mpp_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,nearest,2.0,0.25,43.379051208496094,0.09660144181256437,0.9957372001103043,21217,14565,1407,2.2285192320014175
0000.jpg,screen_291_R_xml_transpose_mpp_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,bilinear,2.0,0.25,45.82462692260742,0.09647041909280425,0.9957410301191899,21217,13911,1342,4.966199554000923
0000.jpg,screen_292_R_xml_transpose_mpp_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,nearest,1.0,0.25,44.04454803466797,0.09438124784557049,0.995834482335999,21217,14505,1369,3.4794144949992187
0000.jpg,screen_293_R_xml_transpose_mpp_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,False,bilinear,1.0,0.25,39.91227722167969,0.09801650499493268,0.9958375463431075,21217,13814,1354,9.955886767002085
0000.jpg,screen_294_R_xml_transpose_mpp_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,nearest,10.0,0.25,43.2375602722168,0.09004302397049785,0.9837554003125287,21217,16270,1465,1.5274597050010925
0000.jpg,screen_295_R_xml_transpose_mpp_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,bilinear,10.0,0.25,43.93640899658203,0.09419290104101342,0.9837523363054202,21217,15946,1502,3.0081614289993013
0000.jpg,screen_296_R_xml_transpose_mpp_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,nearest,2.0,0.25,42.336669921875,0.09347248330848512,0.9861246438091736,21217,15427,1442,3.192744912998023
0000.jpg,screen_297_R_xml_transpose_mpp_xml_dist_bilinear_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,bilinear,2.0,0.25,48.027061462402344,0.09525116662091683,0.9861185157949567,21217,14572,1388,6.6153581789985765
0000.jpg,screen_298_R_xml_transpose_mpp_xml_dist_nearest_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,nearest,1.0,0.25,43.65373992919922,0.09156641924750449,0.9862985262125809,21217,15628,1431,4.043098643000121
0000.jpg,screen_299_R_xml_transpose_mpp_xml_dist_bilinear_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",xml,True,bilinear,1.0,0.25,48.36407470703125,0.09301859034372074,0.9862923981983638,21217,14954,1391,9.658798551001382
0000.jpg,screen_300_R_xml_transpose_mpp_flip_y_nodist_nearest_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,10.0,0.25,42.26129150390625,0.08953709575142677,0.9946885436774213,21217,15770,1412,0.8391313349966367
0000.jpg,screen_301_R_xml_transpose_mpp_flip_y_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,10.0,0.25,45.835426330566406,0.08447427887810714,0.9946885436774213,21217,15046,1271,2.0286661270001787
0000.jpg,screen_302_R_xml_transpose_mpp_flip_y_nodist_nearest_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,2.0,0.25,42.384361267089844,0.09481252519822604,0.9962810613720624,21217,14882,1411,2.4239961589992163
0000.jpg,screen_303_R_xml_transpose_mpp_flip_y_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,2.0,0.25,44.985618591308594,0.0973964063072974,0.9962825933756166,21217,13635,1328,5.664109330999054
0000.jpg,screen_304_R_xml_transpose_mpp_flip_y_nodist_nearest_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,nearest,1.0,0.25,39.64556884765625,0.08948530888160096,0.9963630235622146,21217,14941,1337,3.8129152929977863
0000.jpg,screen_305_R_xml_transpose_mpp_flip_y_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,False,bilinear,1.0,0.25,42.711570739746094,0.09122756845642382,0.9963637895639917,21217,13987,1276,8.991279054000188
0000.jpg,screen_306_R_xml_transpose_mpp_flip_y_dist_nearest_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,10.0,0.25,45.509639739990234,0.11151835606561317,0.9846791984557404,21217,16643,1856,0.8992452320017037
0000.jpg,screen_307_R_xml_transpose_mpp_flip_y_dist_bilinear_step10p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,10.0,0.25,44.88282012939453,0.10189982728842832,0.984670772436192,21217,15633,1593,2.3356126219987345
0000.jpg,screen_308_R_xml_transpose_mpp_flip_y_dist_nearest_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,2.0,0.25,43.368289947509766,0.10152845528455284,0.986984863804884,21217,15375,1561,2.637150886999734
0000.jpg,screen_309_R_xml_transpose_mpp_flip_y_dist_bilinear_step2p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,2.0,0.25,43.011985778808594,0.10956521739130434,0.9869810337959984,21217,14375,1575,5.354022416999214
0000.jpg,screen_310_R_xml_transpose_mpp_flip_y_dist_nearest_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,nearest,1.0,0.25,43.026123046875,0.1143897049265566,0.9871403621656403,21217,15386,1760,3.8412078600013047
0000.jpg,screen_311_R_xml_transpose_mpp_flip_y_dist_bilinear_step1p0_scale0p25,R_xml_transpose,mpp,"[-1.0, 1.0, 1.0]",flip_y,True,bilinear,1.0,0.25,40.96934509277344,0.11310689445607401,0.9871411281674174,21217,14809,1675,9.475195462000556
0000.jpg,screen_312_R_xml_transpose_mpm_xml_nodist_nearest_step10p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.4015644140017685
0000.jpg,screen_313_R_xml_transpose_mpm_xml_nodist_bilinear_step10p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.763549706000049
0000.jpg,screen_314_R_xml_transpose_mpm_xml_nodist_nearest_step2p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.590482196999801
0000.jpg,screen_315_R_xml_transpose_mpm_xml_nodist_bilinear_step2p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,2.0,0.25,inf,0.0,0.0,21217,0,0,11.04797988000064
0000.jpg,screen_316_R_xml_transpose_mpm_xml_nodist_nearest_step1p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,nearest,1.0,0.25,inf,0.0,0.0,21217,0,0,9.842964041003142
0000.jpg,screen_317_R_xml_transpose_mpm_xml_nodist_bilinear_step1p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,False,bilinear,1.0,0.25,inf,0.0,0.0,21217,0,0,22.127151033997507
0000.jpg,screen_318_R_xml_transpose_mpm_xml_dist_nearest_step10p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,True,nearest,10.0,0.25,inf,0.0,0.0,21217,0,0,1.5070806399999128
0000.jpg,screen_319_R_xml_transpose_mpm_xml_dist_bilinear_step10p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,True,bilinear,10.0,0.25,inf,0.0,0.0,21217,0,0,2.8791632329994172
0000.jpg,screen_320_R_xml_transpose_mpm_xml_dist_nearest_step2p0_scale0p25,R_xml_transpose,mpm,"[-1.0, 1.0, -1.0]",xml,True,nearest,2.0,0.25,inf,0.0,0.0,21217,0,0,4.782143665001058
